"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"8:35:43.0818635 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\cstrike.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.0828561 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\CSlogo.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.0831518 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\cslogo.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.0838890 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\stratum2medium.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.0842093 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\stratum2medium.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.0851839 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\stratum2bold.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.0854309 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\stratum2bold.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1059225 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1061275 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1062660 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a"
"8:35:43.1075941 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1077124 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1078288 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a"
"8:35:43.1090608 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\HALFLIFE2.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.1093664 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\halflife2.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1098462 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\HL2EP2.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.1101324 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\hl2ep2.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1124488 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\resource\closecaption_english.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1125685 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\closecaption_english.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1127113 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\resource\closecaption_english.dat","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1128244 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\closecaption_english.dat","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1129394 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\resource\subtitles_english.dat","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1130510 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\subtitles_english.dat","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1131609 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\resource\captioning_colors.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a"
"8:35:43.1202623 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\scripts\instructor_modtextures.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1203579 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\instructor_modtextures.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1517053 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\scripts\soundscapes_tides.vsc","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1518179 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\soundscapes_tides.vsc","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1522527 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\scripts\soundscapes_general.vsc","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1523449 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\soundscapes_general.vsc","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1598268 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\inventory_structure.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1627564 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\expressions","NAME NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.1636818 PM","csgo.exe","17860","CreateFile","C:\Program Files (x86)\Steam\userdata\123315956\730\local\expressions","NAME NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.1637783 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\config\expressions","NAME NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.1647146 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\mod_lessons.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1667514 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\instructor_lessons.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1677203 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1678358 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1679521 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a"
"8:35:43.1705425 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\resource\ui\hud_saving.res","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1709840 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1710823 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1711788 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a"
"8:35:43.1753006 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\voice_ban.dt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1754223 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\voice_ban.dt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1755136 PM","csgo.exe","17860","CreateFile","C:\Program Files (x86)\Steam\userdata\123315956\730\local\voice_ban.dt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.1756081 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\config\voice_ban.dt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.2057894 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\resource\closecaption_english.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.2059028 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\closecaption_english.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.2086252 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\csgo\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.2087213 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.2088197 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\hudanimations.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a"
"8:35:43.2131814 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\sentences.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.2337303 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2338637 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2488591 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\ittnotify.dll","NAME NOT FOUND",""
"8:35:43.2489974 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\ittnotify.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2491630 PM","csgo.exe","17860","CreateFile","C:\Windows\System\ittnotify.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2492803 PM","csgo.exe","17860","CreateFile","C:\Windows\ittnotify.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2493721 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\ittnotify.dll","NAME NOT FOUND",""
"8:35:43.2494889 PM","csgo.exe","17860","CreateFile","C:\Program Files (x86)\Steam\ittnotify.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2496375 PM","csgo.exe","17860","CreateFile","C:\Program Files (x86)\oh-my-posh\bin\ittnotify.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2499507 PM","csgo.exe","17860","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_6798859\ittnotify.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2500732 PM","csgo.exe","17860","CreateFile","C:\Program Files\ImageMagick-7.1.1-Q16-HDRI\ittnotify.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2501962 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\ittnotify.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.2503116 PM","csgo.exe","17860","CreateFile","C:\Windows\ittnotify.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
